period,company,sector,ticker,revenues,cogs,net_income,ebit,ebitda,chg_wc,r_and_d,assets,debt,equity,gross_margin,operating_margin,net_margin,roe,roa,fcf_net_income,current_ratio,liab_equity,debt_assets,dividends,cash_and_eq,curr_assets,curr_liab,sg_a,op_exp,net_interest_paid,pretax_income,taxes
9/30/11,"CST BRANDS, INC.",Retail - Defensive,CST,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,"CSW INDUSTRIALS, INC.",Industrial Products,CSWI,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,CSX CORP,Transportation & Logistics,CSX,"11,608","7,188","1,795","3,423","4,420",-10,0,"28,248","8,654","8,268",38.10%,29.50%,15.50%,21.70%,6.30%,70.40%,89.60%,241.70%,30.60%,-451,641,"2,301","2,568",0,997,561,"2,877","1,082"
9/30/11,CTI BIOPHARMA CORP,Biotechnology,CTIC,0,0,-148,-78,-77,-5,27,54,22,-5,100.00%,-24577.70%,-25967.40%,1610.00%,-154.60%,100.80%,143.40%,-1141.60%,41.60%,0,23,27,19,52,79,1,-83,0
9/30/11,CTS CORP,,CTS,575,456,23,29,,,19,,0,,20.60%,5.00%,4.00%,,,,,,,,,,,71,90,1,29,6
9/30/11,CTS Eventim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/11,CubeSmart,REITs,CUBE,213,90,10,40,109,0,0,"1,503",300,790,57.80%,18.80%,6.00%,1.60%,0.80%,-252.30%,8.60%,90.30%,20.00%,-23,12,35,413,24,83,34,-2,0
9/30/11,CUBIC CORP /DE/,Aerospace & Defense,CUB,"1,304",993,84,121,141,47,26,928,16,538,23.80%,9.30%,6.40%,15.60%,9.00%,171.20%,198.50%,72.50%,1.70%,-7,339,636,320,151,190,0,120,36
9/30/11,"CULLEN/FROST BANKERS, INC.",Banks,CFR,866,,215,279,326,99,,"19,490",882,"2,247",,32.20%,24.90%,9.60%,1.10%,160.70%,,767.40%,4.50%,-111,571,,,,,,279,64
9/30/11,CULP INC,,CFI,263,219,15,17,22,-5,0,143,10,92,16.70%,6.50%,5.70%,16.30%,10.50%,70.20%,246.40%,55.90%,6.90%,0,27,96,39,27,27,0,17,2
9/30/11,CUMMINS INC,Industrial Products,CMI,"13,226","10,058","1,040","1,251","1,571",-112,414,"10,402",791,"4,996",23.90%,9.50%,8.60%,22.80%,11.00%,59.00%,192.90%,108.20%,7.60%,-172,"1,362","6,289","3,260","1,487","1,917",19,"1,617",477
9/30/11,CUMULUS MEDIA INC,Entertainment,CMLS,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,CURIS INC,Biotechnology,CRIS,16,0,-4,-6,-5,1,11,51,0,46,100.00%,-35.20%,-27.70%,-9.70%,-8.80%,89.80%,808.70%,11.30%,0.00%,0,40,41,5,10,22,0,-4,0
9/30/11,"CV Sciences, Inc.",,CVSI,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,CVS HEALTH Corp,Health Care Plans,CVS,"100,120","79,839","3,364","6,015","6,015",0,0,"65,487","11,084","38,244",20.30%,6.00%,3.40%,8.80%,5.10%,62.20%,162.20%,71.20%,16.90%,-579,"2,233","19,065","11,752",0,"14,266",555,"5,460","2,110"
9/30/11,CYANOTECH CORP,Consumer Packaged Goods,CYAN,,,,,,-1,,,0,,,,,,,,,,,0,,,,,,,,
9/30/11,"Cyclacel Pharmaceuticals, Inc.",Biotechnology,CYCC,0,0,-20,-15,-15,-3,6,31,0,25,100.00%,-13513.40%,-14304.50%,-64.30%,-50.90%,103.20%,475.10%,26.20%,0.00%,0,29,31,7,9,15,0,-16,-1
9/30/11,Cynk Technology Corp.,,CYNK,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,CYPRESS SEMICONDUCTOR CORP /DE/,Semiconductors,CY,908,397,118,98,151,7,185,994,0,569,56.30%,10.80%,12.90%,20.70%,11.80%,81.20%,167.10%,74.70%,0.00%,0,261,609,365,226,413,0,136,19
9/30/11,Cyrela Brazil Realty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/11,"CytomX Therapeutics, Inc.",Biotechnology,CTMX,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,CYTTA CORP.,,CYCA,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,D. R. Horton,Homebuilding & Construction,DHI,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,DAILY JOURNAL CORP,Publishing,DJCO,36,0,8,11,12,1,0,100,0,69,100.00%,31.90%,22.30%,11.50%,7.90%,104.90%,728.70%,45.20%,0.00%,0,70,88,12,4,24,-1,12,4
9/30/11,Daimler AG,Autos,DAI.DE,"125,159","97,296","4,186","8,737",0,"2,718","4,222","182,173",0,"48,064",22.30%,7.00%,3.40%,8.90%,2.40%,173.10%,110.90%,279.00%,0.00%,0,"14,411","79,194","71,424","15,540","20,430",983,"7,335","3,038"
9/30/11,DANAHER CORP /DE/,Medical Diagnostics & Research,DHR,"12,834","6,150","1,922","2,176","2,575",50,808,"23,035","2,727","14,724",52.10%,17.00%,15.00%,13.10%,8.30%,97.60%,184.50%,56.50%,11.80%,-53,"1,594","6,132","3,324","3,701","4,509",111,"2,393",551
9/30/11,Danone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/11,DARDEN RESTAURANTS INC,Restaurants,DRI,"7,374","5,611",454,716,"1,027",-49,0,"5,415","1,603","1,924",23.90%,9.70%,6.20%,23.60%,8.40%,71.40%,52.50%,181.50%,29.60%,-167,90,699,"1,331",736,"1,047",97,619,162
9/30/11,"Daseke, Inc.",,HCACU,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,"Dave & Buster's Entertainment, Inc.",Restaurants,PLAY,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,DAVITA INC.,Health Care Providers,DVA,"6,223","4,459",391,978,"1,217",-57,0,"8,323","4,293","2,543",28.30%,15.70%,7.60%,18.60%,5.70%,129.30%,270.70%,227.30%,51.60%,0,"1,029","2,727","1,007",586,785,196,720,248
9/30/11,DEAN FOODS CO,Consumer Packaged Goods,DF,"10,820","8,064",91,330,577,33,0,"7,957","4,068","1,514",25.50%,3.00%,0.80%,5.50%,1.00%,357.60%,126.00%,425.50%,51.10%,0,92,"1,816","1,441","2,418","2,426",191,78,46
9/30/11,"Deciphera Pharmaceuticals, Inc.",Biotechnology,DCPH,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,DEERE & CO,Farm & Construction Machinery,DE,"30,603","20,902","2,588","4,688","5,588","-1,535","1,174","47,135","26,201","7,540",31.70%,15.30%,8.50%,34.40%,5.50%,92.90%,149.90%,525.10%,55.60%,-550,"4,078","35,521","23,703","3,151","5,013",772,"3,916","1,336"
9/30/11,Defama Deutsche Fachmarkt AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/11,"Del Taco Restaurants, Inc.",Restaurants,TACO,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,"Delek US Holdings, Inc.",Oil & Gas - Refining & Marketing,DK,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,DELL INC,,DELL,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,Delphi Technologies PLC,,DLPH,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,DELTA AIR LINES INC /DE/,Airlines,DAL,"33,639","26,468",262,"2,151","3,662",157,0,"43,188","15,252",897,21.30%,6.40%,0.80%,29.20%,0.60%,1338.20%,64.20%,4714.70%,35.30%,0,"3,610","7,307","11,385","1,577","5,020",922,191,-71
9/30/11,DELUXE CORP,Business Services,DLX,"1,402",488,153,290,363,-52,0,"1,309",755,226,65.20%,20.60%,10.90%,67.50%,11.70%,121.40%,81.00%,478.60%,57.70%,-51,17,171,212,624,624,44,236,83
9/30/11,Denali Holding Inc.,Application Software,DVMT,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,DENBURY RESOURCES INC,,DNR,,,,,,-112,,"9,111","2,353","4,381",,,,,,,113.00%,108.00%,25.80%,-37,228,722,638,,,,,
9/30/11,Dentsply Sirona,Medical Instruments & Equipment,XRAY,"2,290","1,115",275,395,464,4,0,"3,657",663,"2,081",51.30%,17.20%,12.10%,13.30%,7.60%,120.90%,360.70%,75.70%,18.10%,-28,672,"1,552",430,780,780,18,362,85
9/30/11,Despegar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/11,Destination Maternity Corp,Retail - Apparel & Specialty,DEST,536,240,24,42,,,0,,0,,55.10%,7.90%,4.40%,,,,,,,,,,,253,253,3,38,14
9/30/11,"DESTINATION XL GROUP, INC.",Retail - Apparel & Specialty,DXLG,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,"DETERMINE, INC.",Application Software,DTRM,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,Deutsche Bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/11,Deutsche BÃ¶rse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/11,Deutsche Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/11,Deutsche Telekom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/11,DEVON ENERGY CORP/DE,Oil & Gas - E&P,DVN,"8,867",0,"3,774","3,373","5,320",-510,"1,699","34,550","6,803","19,229",100.00%,38.00%,42.60%,19.60%,10.90%,-2.80%,97.30%,79.70%,19.70%,-277,"2,947","5,599","5,754","1,848","5,494",358,"2,560",912
9/30/11,DEXCOM INC,Medical Diagnostics & Research,DXCM,53,33,-47,-46,,,25,,0,,37.70%,-86.60%,-87.90%,,,,,,,,,,,41,66,0,-47,0
9/30/11,DGT Holdings Corp.,,DGTC,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,"DHI GROUP, INC.",Employment Services,DHX,170,12,29,53,68,17,10,341,16,209,92.80%,31.10%,17.30%,14.00%,8.60%,215.30%,98.50%,62.70%,4.70%,0,74,96,97,80,105,2,48,18
9/30/11,Dialogic Inc.,,C649,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,"Diamondback Energy, Inc.",Oil & Gas - E&P,FANG,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,DiamondRock Hospitality Co,,DRH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/11,DICKS SPORTING GOODS INC,Retail - Apparel & Specialty,DKS,"4,938","3,461",193,327,439,27,0,"2,774",141,"1,432",29.90%,6.60%,3.90%,13.50%,7.00%,90.90%,181.80%,93.70%,5.10%,0,533,"1,721",947,"1,140","1,151",14,315,122
9/30/11,"DIEBOLD NIXDORF, Inc",Application Software,DBD,"2,816","2,114",-51,118,200,21,78,"2,597",689,982,24.90%,4.20%,-1.60%,-4.60%,-1.70%,-339.80%,221.50%,164.30%,26.50%,-73,540,"1,790",808,506,585,-4,-44,4
9/30/11,Digimarc CORP,Application Software,DMRC,31,7,4,6,7,0,6,56,0,51,78.50%,19.80%,13.40%,8.20%,7.50%,130.00%,970.50%,9.00%,0.00%,0,35,40,4,13,18,0,4,0
9/30/11,DIGIRAD CORP,Medical Devices,DRAD,55,43,-5,-6,,,3,,0,,22.00%,-10.30%,-9.70%,,,,,,,,,,,15,18,0,-5,0
9/30/11,"Digital Domain Media Group, Inc.",,DDMG,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,"Digital Realty Trust, Inc.",REITs,DLR,,,,,,,,"5,329","2,900","2,055",,,,,,,28.40%,159.40%,54.40%,,12,82,289,,,,,
9/30/11,"Digital Turbine, Inc.",Application Software,APPS,,,,,,,,13,5,1,,,,,,,40.10%,972.30%,34.90%,,1,3,7,,,,,
9/30/11,"DILLARD'S, INC.",,DDS,"6,331","4,000",218,395,395,25,0,"4,177",758,"1,931",36.80%,6.20%,3.50%,11.30%,5.20%,114.20%,105.40%,116.30%,18.10%,-10,180,"1,601","1,519","1,625","1,937",73,324,107
9/30/11,"DineEquity, Inc",Restaurants,DIN,"1,334",904,-30,257,319,-12,0,"2,857","1,801",84,32.20%,19.30%,-0.20%,-3.30%,-0.10%,-12527.20%,132.40%,3317.90%,63.00%,-216,102,351,265,160,173,172,-12,-9
9/30/11,"Diplomat Pharmacy, Inc.",Drug Manufacturers,DPLO,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,Discover Financial Services,Credit Services,DFS,"6,700",,"1,250","2,160","2,290",665,,"63,507","19,090","6,899",,32.20%,19.90%,19.30%,2.10%,155.00%,,820.50%,30.10%,-55,"5,171",,,,,,"2,160",826
9/30/11,"Discovery Communications, Inc.",Entertainment,DISCA,"3,892","1,053",936,"1,562","1,687",-201,0,"11,836","4,257","6,514",72.90%,40.10%,24.30%,14.50%,8.00%,98.90%,378.00%,81.70%,36.00%,0,"1,095","2,321",614,"1,155","1,277",195,"1,430",495
9/30/11,DISH Network CORP,Communication Services,DISH,"12,641","1,653",985,"2,166","3,150",112,0,"9,632","6,515","-1,133",86.90%,17.10%,7.80%,-86.90%,10.20%,161.70%,101.60%,-949.80%,67.60%,0,"2,940","4,573","4,499",626,"8,821",430,"1,542",557
9/30/11,"DLD Group, Inc.",,EWRX,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,DOCUSIGN INC,Application Software,DOCU,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,"Dolby Laboratories, Inc.",Entertainment,DLB,940,112,295,415,458,-20,120,"1,831",0,"1,656",88.10%,44.10%,31.40%,17.80%,16.10%,92.40%,800.70%,10.60%,0.00%,0,904,"1,094",137,286,413,-7,423,128
9/30/11,DOLLAR GENERAL CORP,Retail - Defensive,DG,"13,035","8,858",628,"1,274","1,529",-139,0,"9,546","3,288","4,054",32.00%,9.80%,4.80%,15.50%,6.60%,97.70%,173.40%,135.50%,34.40%,0,497,"2,368","1,365","2,902","2,902",274,985,357
9/30/11,Dollar Tree,Retail - Defensive,DLTR,"6,240","4,003",452,715,875,-47,0,"2,479",266,"1,588",35.90%,11.50%,7.20%,28.40%,18.20%,78.20%,284.10%,56.10%,10.70%,0,545,"1,408",496,"1,522","1,522",4,717,265
9/30/11,DOMAIN MEDIA CORP,,DMDW,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,"Dominion Energy Midstream Partners, LP",Oil & Gas - Midstream,DM,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,DOMINION RESOURCES INC /VA/,Utilities - Regulated,D,"14,927","6,536","2,808","3,384","4,642",181,0,"42,817","17,641","12,254",56.20%,22.70%,18.90%,23.10%,6.60%,-25.20%,93.50%,249.40%,41.20%,"-1,076",62,"5,400","5,773",0,"5,007",826,"5,195","2,112"
9/30/11,DOMINOS PIZZA INC,Restaurants,DPZ,"1,579","1,137",91,235,259,-14,0,487,"1,452","-1,168",28.00%,14.90%,5.70%,-7.80%,18.60%,191.40%,198.10%,-141.70%,297.90%,0,93,339,171,207,207,94,143,53
9/30/11,"DOMO, INC.",Application Software,DOMO,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,Domtar CORP,Forest Products,UFS,"5,850","4,417",605,680,"1,075",327,0,"6,026",914,"3,138",24.50%,11.60%,10.30%,19.30%,10.00%,236.70%,275.90%,92.00%,15.20%,-21,530,"2,000",725,338,753,155,448,-157
9/30/11,DONALDSON CO INC,Industrial Products,DCI,"2,294","1,480",225,315,376,-26,55,"1,726",267,935,35.50%,13.70%,9.80%,24.10%,13.10%,89.90%,238.50%,84.70%,15.40%,-41,273,"1,020",428,443,499,13,312,87
9/30/11,"Dorman Products, Inc.",Autos,DORM,438,269,46,77,85,-25,0,323,0,263,38.60%,17.50%,10.50%,17.50%,14.30%,42.40%,529.40%,22.80%,0.00%,0,30,255,48,92,92,0,77,29
9/30/11,DOVER Corp,Industrial Products,DOV,"6,110","3,687",700,923,"1,152",-82,0,"8,559","1,807","4,527",39.60%,15.10%,11.50%,15.50%,8.20%,103.40%,273.40%,89.10%,21.10%,-200,"1,311","3,759","1,375","1,500","1,500",106,813,194
9/30/11,DOVER DOWNS GAMING & ENTERTAINMENT INC,Travel & Leisure,DDE,238,188,7,15,27,4,0,225,0,111,20.90%,6.20%,2.80%,6.10%,3.00%,296.50%,36.50%,103.40%,0.00%,-4,19,38,105,7,35,3,11,5
9/30/11,Dow Chemical,Chemicals,DOW,"53,674","45,780","1,970","3,116","6,078",-223,"1,660","69,588","23,827","22,642",14.70%,5.80%,4.30%,10.20%,3.30%,137.80%,173.70%,207.30%,34.20%,"-1,014","7,039","24,130","13,896","2,609","4,778","1,436","2,802",481
9/30/11,DowDuPont Inc.,Chemicals,DWDP,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,Dr Pepper Snapple Group,Beverages - Non-Alcoholic,DPS,"5,719","2,294",553,"1,040","1,230",792,0,"9,314","2,585","2,430",59.90%,18.20%,9.70%,22.80%,5.90%,272.10%,125.50%,283.30%,27.80%,-212,657,"1,773","1,413","2,249","2,385",118,842,290
9/30/11,DRIL-QUIP INC,Oil & Gas - Services,DRQ,561,321,98,166,188,-3,0,995,0,859,42.80%,29.50%,17.50%,11.40%,9.90%,64.20%,566.30%,15.90%,0.00%,0,268,719,127,66,75,0,135,37
9/30/11,Drive Shack Inc.,Travel & Leisure,DS,,,,,,4,,101,0,169,,,,,,,0.00%,2076.80%,0.00%,-6,101,101,0,,,,,
9/30/11,"DROPBOX, INC.",Application Software,DBX,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,DSW Inc.,Retail - Apparel & Specialty,DSW,,,,,,-6,,"1,192",133,627,,,,,,,162.00%,90.30%,11.20%,0,351,745,460,,,,,
9/30/11,DTE Energy Co.,Utilities - Regulated,DTE,"8,865","3,532",713,"1,413","2,417",-318,0,"24,780","7,540","7,009",60.20%,15.90%,8.10%,10.30%,2.90%,263.80%,138.60%,253.50%,30.40%,-384,46,"2,911","2,100","2,617","3,920",484,970,243
9/30/11,DTHERA SCIENCES,,SDDL,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,Duke Energy CORP,Utilities - Regulated,DUK,"14,272","8,750","1,320","3,034","5,028",601,0,"59,090","18,426","22,653",38.70%,21.30%,9.30%,5.80%,2.20%,-4.80%,159.70%,160.80%,31.20%,"-1,284","1,670","6,223","3,897",0,"2,488",840,"2,210",890
9/30/11,Duke Realty Corp,REITs,DRE,"1,197",124,49,262,534,-151,0,"7,527",,"3,026",89.60%,21.90%,10.60%,4.20%,1.70%,-208.80%,,,,-234,167,232,430,554,916,182,104,-1
9/30/11,DULUTH HOLDINGS INC.,Retail - Apparel & Specialty,DLTH,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,DUN & BRADSTREET CORP/NW,Business Services,DNB,"1,659",542,244,423,487,-30,0,"1,727",956,-717,67.30%,25.50%,14.70%,-34.00%,14.10%,101.30%,56.80%,-340.80%,55.40%,-70,77,550,967,630,694,44,387,144
9/30/11,"DUNKIN' BRANDS GROUP, INC.",Restaurants,DNKN,589,114,19,193,,,0,,0,,80.70%,32.80%,3.30%,,,,,,,,,,,208,282,119,11,-9
9/30/11,DUPONT E I DE NEMOURS & CO,Agriculture,DD,,,,,,,,"40,410","10,270","9,743",,,,,,,203.00%,314.80%,25.40%,,"6,801","19,059","9,389",,,,,
9/30/11,Dupont Fabros Technology Inc,REITs,DFT,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,Duratex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/11,DXC Technology Co,,DXC,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,DXP ENTERPRISES INC,Industrial Distribution,DXPE,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,DYCOM INDUSTRIES INC,Engineering & Construction,DY,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,DYNATRONICS CORP,Medical Devices,DYNT,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,DYNAVAX TECHNOLOGIES CORP,Biotechnology,DVAX,17,0,-67,-57,,,56,,0,,100.00%,-326.00%,-383.80%,,,,,,,,,,,17,74,2,-67,0
9/30/11,DYNEGY INC.,Utilities - Independent Power Producers,DYN,"2,468","1,194","-1,247",261,,-355,0,"10,953","5,382","2,979",51.60%,10.60%,-51.10%,-42.40%,-11.50%,,109.50%,267.70%,49.10%,0,471,"2,023","1,847",678,"1,013",415,"-1,355",-315
9/30/11,DYNEX CAPITAL INC,,DX,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/11,E*Trade,Brokers & Exchanges,ETFC,"2,078",,-28,170,509,159,,"46,373",0,"4,052",,8.20%,-1.40%,-0.70%,-0.10%,-1970.60%,,1044.30%,0.00%,0,"2,984",,,,,,-3,25
9/30/11,E.W. SCRIPPS Co,Entertainment,SSP,767,348,21,37,79,-7,0,769,0,563,54.60%,4.80%,2.70%,3.70%,2.70%,294.90%,302.90%,36.50%,0.00%,1,157,324,107,0,382,3,14,-4
9/30/11,EAGLE MATERIALS INC,Building Materials,EXP,465,423,27,27,77,-59,0,"1,001",295,466,9.00%,5.80%,5.80%,5.70%,2.70%,14.10%,203.10%,114.60%,29.50%,-18,8,171,84,15,15,19,32,5
9/30/11,EARTHSTONE ENERGY INC,Oil & Gas - E&P,ESTE,,,,,,,,12,0,16,,,,,,,359.20%,39.50%,0.00%,,4,7,2,,,,,
9/30/11,EAST WEST BANCORP INC,Banks,EWBC,881,,157,285,342,75,,"21,147","2,257","2,158",,32.30%,22.20%,9.10%,0.90%,152.00%,,880.00%,10.70%,-26,"1,493",,,,,,305,109
9/30/11,"Easterly Government Properties, Inc.",,DEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/11,EASTGROUP PROPERTIES INC,REITs,EGP,171,0,21,56,113,1,0,"1,212",778,388,100.00%,32.50%,12.50%,5.50%,1.80%,171.90%,0.10%,212.40%,64.20%,-56,0,0,680,11,115,35,21,0
9/30/11,EASTMAN CHEMICAL CO,Chemicals,EMN,"5,842","4,383",425,873,"1,153",-366,152,"5,986","1,604","1,627",25.00%,14.90%,7.30%,26.20%,7.10%,83.10%,191.30%,267.90%,26.80%,-127,516,"2,047","1,070",434,586,99,620,202
9/30/11,"Eastside Distilling, Inc.",Beverages - Alcoholic,ESDI,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,Eaton Corp plc,Industrial Products,ETN,"13,715","9,633",929,"1,171","1,722",253,425,,0,,29.80%,8.50%,6.80%,,,158.20%,,,,-363,,,,"2,486","2,911",136,"1,036",99
9/30/11,EATON VANCE CORP,Asset Management,EV,"1,153",0,166,360,385,-306,0,"1,780",500,586,100.00%,31.20%,18.10%,35.70%,11.70%,-29.90%,735.70%,203.90%,28.10%,-78,480,480,65,489,793,29,337,129
9/30/11,EBAY INC,Retail - Apparel & Specialty,EBAY,"10,767","3,128","1,809","2,658","3,517",-920,"1,137","24,901","2,544","16,165",71.00%,24.70%,16.80%,11.20%,7.30%,81.50%,158.90%,54.00%,10.20%,0,"4,013","9,762","6,145","3,620","4,981",-107,"2,062",253
9/30/11,EBIX INC,Application Software,EBIX,151,31,70,61,68,-7,16,401,27,334,79.20%,40.50%,46.50%,21.00%,17.50%,86.00%,160.80%,20.00%,6.80%,0,25,67,41,35,58,0,68,-2
9/30/11,EchoStar CORP,Communication Equipment,SATS,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,Ecolab Inc.,Chemicals,ECL,"6,090","3,014",530,814,"1,162",44,0,"4,872",846,"2,133",50.50%,13.40%,8.70%,24.90%,10.90%,137.80%,141.20%,128.40%,17.40%,-146,242,"1,870","1,325","2,262","2,262",59,748,217
9/30/11,ECOLOGY & ENVIRONMENT INC,Waste Management,EEI,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,EcoRodovias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/11,Edison Int'l,Utilities - Regulated,EIX,"9,968","3,156","1,220","1,770","3,092",-747,0,"46,161","12,909","11,709",68.30%,17.80%,12.80%,10.90%,2.80%,-146.70%,117.40%,294.20%,28.00%,-412,"1,298","4,336","3,693",0,"5,042",468,"1,367",250
9/30/11,Edwards Lifesciences Corp,Medical Devices,EW,"1,447",408,218,284,341,-1,204,"1,767",42,"1,308",71.80%,19.70%,15.10%,16.70%,12.30%,106.90%,305.70%,35.10%,2.40%,0,396,"1,033",338,550,754,2,268,50
9/30/11,EFACTOR GROUP CORP.,,EFCT,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,EGAIN Corp,Application Software,EGAN,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,Egalet Corp,Biotechnology,EGLT,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,EL PASO ELECTRIC CO /TX/,Utilities - Regulated,EE,,,,,,-13,,"2,338",850,810,,,,,,,175.70%,191.80%,36.30%,0,79,230,131,,,,,
9/30/11,"Elah Holdings, Inc.",Waste Management,RELY,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,Elastic N.V.,,ESTC,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,"Electromed, Inc.",Medical Devices,ELMD,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,ELECTRONIC ARTS INC.,Application Software,EA,"3,857","1,586",-290,-107,73,94,"1,175","5,435",529,"2,540",58.90%,-2.80%,-7.50%,-11.40%,-5.30%,-30.00%,138.50%,114.00%,9.70%,0,"1,499","2,568","1,854","1,150","2,378",0,-304,-14
9/30/11,EletrobrÃ¡s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/11,Eletropaulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/11,ELIZABETH ARDEN INC,,RDEN,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,Ellie Mae Inc,Application Software,ELLI,43,13,1,1,3,-2,10,63,0,-32,71.10%,2.00%,1.80%,-2.40%,1.20%,-89.10%,247.70%,-297.80%,0.20%,0,17,26,11,19,30,0,1,0
9/30/11,Ellington Financial LLC,Banks,EFC,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,Embraer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/11,EMC CORP,,EMC,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,Emcor Group Inc,Engineering & Construction,EME,"4,852","4,158",-87,221,263,137,0,"2,756",152,"1,163",14.30%,4.60%,-1.70%,-7.10%,-3.00%,-397.00%,160.60%,137.00%,5.50%,0,711,"1,980","1,233",472,472,9,-28,54
9/30/11,EMERITUS CORPWA,,ESC,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,EMERSON ELECTRIC CO,Industrial Products,EMR,"23,518","14,220","2,468","3,997","4,858",-188,0,"24,104","5,215","10,999",39.50%,17.00%,10.70%,22.90%,10.40%,119.50%,147.20%,119.20%,21.60%,"-1,034","1,781","9,283","6,308","5,301","5,301",239,"3,376","1,036"
9/30/11,EMMIS COMMUNICATIONS CORP,Entertainment,EMMS,,,,,,12,,,0,,,,,,,,,,,0,,,,,,,,
9/30/11,EMPIRE RESOURCES INC /NEW/,,ERS,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/11,"Empire State Realty Trust, Inc.",,ESRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/11,EMTEC INC/NJ,,ETEC,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
