period,company,sector,ticker,revenues,cogs,net_income,ebit,ebitda,chg_wc,r_and_d,assets,debt,equity,gross_margin,operating_margin,net_margin,roe,roa,fcf_net_income,current_ratio,liab_equity,debt_assets,dividends,cash_and_eq,curr_assets,curr_liab,sg_a,op_exp,net_interest_paid,pretax_income,taxes
9/30/19,BALCHEM CORP,Chemicals,BCPC,639,437,78,107,151,-5,12,972,148,711,31.60%,16.70%,12.20%,11.00%,8.00%,131.20%,347.40%,36.80%,15.20%,-15,39,222,64,0,111,41,-34,-39
9/30/19,BALL CORP,Packaging & Containers,BLL,"11,635","9,329",454,"1,126","1,828",90,0,"16,554","6,729","3,562",19.80%,9.70%,3.90%,12.70%,2.70%,202.40%,96.20%,364.70%,40.60%,-137,721,"3,940","4,095",83,95,7,99,21
9/30/19,Banco Bradesco,,,,,,,,,,,,,,,,,,,,,,,,,,478,"1,180",301,633,185
9/30/19,Banco do Brasil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/19,BANK OF AMERICA CORP /DE/,Banks,BAC,"88,947",,"22,054","32,546",,"-29,384",,"2,354,507","504,737","265,325",,36.60%,26.50%,,,,,787.40%,21.40%,"-11,407","177,404",,,,,,,
9/30/19,Bank of China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,546","8,994"
9/30/19,Bank of China (Hong Kong),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/19,Bank of Communications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/19,Bank of East Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/19,Bank of New York Mellon Corp,Asset Management,BK,"16,113",,"3,872","5,090","6,396","1,191",,,0,,,31.60%,25.10%,,,136.30%,,,,"-1,245",,,,,,,,
9/30/19,BANK OF THE OZARKS INC,Banks,OZRK,787,,307,474,491,-218,,"19,152",422,"2,877",,60.20%,39.10%,10.70%,1.60%,35.10%,,565.80%,2.20%,-69,892,,,,,,"4,941",893
9/30/19,"Bankrate, Inc.",Online Media,RATE,477,255,-22,52,95,9,33,"1,101",297,672,46.50%,10.90%,-4.60%,-3.30%,-2.00%,-405.60%,248.00%,63.80%,27.00%,0,189,304,123,,,,478,171
9/30/19,"BankUnited, Inc.",Banks,BKU,,,,,,39,,"32,944","5,604","2,923",,,,,,,,1018.70%,17.00%,-90,258,,,108,170,20,-21,1
9/30/19,BARD C R INC /NJ/,Medical Instruments & Equipment,BCR,"3,875","1,443",572,"1,003","1,212",-330,295,"5,573","1,643","2,018",62.80%,25.90%,14.80%,28.30%,10.30%,111.80%,172.40%,176.20%,29.50%,-77,"1,158","2,586","1,500",,,,,
9/30/19,"Barnes & Noble Education, Inc.",Retail - Apparel & Specialty,BNED,"2,017","1,484",-18,-13,52,-7,0,"1,502",174,421,26.40%,-0.70%,-0.90%,-4.30%,-1.20%,-64.40%,116.10%,257.10%,11.60%,0,8,848,730,"1,134","1,429",60,687,115
9/30/19,BARNES & NOBLE INC,Retail - Apparel & Specialty,BKS,"3,553","2,480",4,39,138,-25,0,"1,706",204,444,30.20%,1.10%,0.10%,0.90%,0.20%,4.90%,117.90%,283.70%,11.90%,-33,9,"1,064",903,422,546,9,-31,-13
9/30/19,BARRETT BUSINESS SERVICES INC,Employment Services,BBSI,935,736,45,45,50,48,0,818,4,120,21.30%,4.90%,4.80%,37.40%,5.50%,183.80%,93.50%,582.30%,0.50%,-7,39,337,360,937,"1,034",13,3,-1
9/30/19,BASF,,BAS,,,,,,,,,,,,,,,,,,,,,,,,149,153,1,54,9
9/30/19,BASSETT FURNITURE INDUSTRIES INC,Manufacturing - Apparel & Furniture,BSET,455,180,5,9,22,-7,0,275,0,184,60.50%,1.90%,1.10%,2.80%,1.80%,-32.20%,200.60%,49.70%,0.00%,-5,32,132,66,,,,,
9/30/19,BAXTER INTERNATIONAL INC,Medical Instruments & Equipment,BAX,"11,127","6,346","1,624","1,599","2,384",-156,655,"15,641","3,477","7,816",43.00%,14.40%,14.60%,20.80%,10.40%,91.40%,208.70%,100.10%,22.20%,-376,"1,832","5,919","2,836",265,267,0,6,1
9/30/19,Bayer,Drug Manufacturers,BAYN.DE,"51,876","23,103",675,"3,576","12,597","3,882","6,442","146,481","56,403","51,282",55.50%,6.90%,1.30%,1.30%,0.50%,1952.80%,123.60%,185.60%,33.80%,"-2,984","3,814","42,251","34,181","2,617","3,182",45,"1,693",63
9/30/19,Bazaarvoice Inc,Application Software,BV,206,78,-9,-5,10,0,40,292,0,194,62.10%,-2.20%,-4.40%,-4.70%,-3.10%,0.60%,126.50%,50.30%,0.00%,0,65,113,89,"20,169","25,197","2,429","1,070",388
9/30/19,BB Seguridade,,,,,,,,,,,,,,,,,,,,,,,,,,95,133,1,-8,1
9/30/19,BB&T CORP,Banks,BBT,"11,558",,"3,063","4,206","4,761",-167,,"225,697","28,887","30,178",,36.40%,28.20%,10.80%,1.40%,116.40%,,647.90%,12.80%,"-1,378","2,753",,,,,,,
9/30/19,BEASLEY BROADCAST GROUP INC,Entertainment,BBGI,260,198,11,37,,,0,,0,,24.00%,14.30%,4.20%,,,,,,,,,,,,,,"4,060",803
9/30/19,BEAZER HOMES USA INC,Homebuilding & Construction,BZH,,,,,,-24,,"2,120","1,316",534,,,,,,,669.40%,297.20%,62.10%,0,68,"1,808",270,18,25,17,23,12
9/30/19,BECTON DICKINSON & CO,Medical Instruments & Equipment,BDX,"17,109","8,994",788,"2,705","4,971",634,"1,069","52,232","20,184","21,498",47.40%,15.80%,5.50%,4.40%,1.80%,430.00%,108.70%,143.00%,38.60%,-977,535,"6,781","6,237",,,,,
9/30/19,BED BATH & BEYOND INC,Retail - Apparel & Specialty,BBBY,"12,029","7,925",-137,423,762,283,0,"6,571","1,488","2,560",34.10%,3.50%,-1.10%,-5.40%,-2.10%,-538.50%,188.20%,156.60%,22.70%,-86,995,"3,910","2,078","4,341","5,410",662,"1,597",657
9/30/19,Beiersdorf,,,,,,,,,,,,,,,,,,,,,,,,,,"3,681","3,681",69,-157,-19
9/30/19,"BeiGene, Ltd.",Biotechnology,BGNE,244,39,-737,-769,-757,-51,748,"2,172",86,"1,623",83.80%,-315.70%,-302.60%,-45.40%,-33.90%,119.30%,752.40%,33.90%,4.00%,0,"1,614","1,797",239,,,,,
9/30/19,Belle International,,,,,,,,,,,,,,,,,,,,,,,,,,224,973,-17,-749,-12
9/30/19,"BELLICUM PHARMACEUTICALS, INC",Biotechnology,BLCM,1,0,-100,1,9,-1,0,108,42,51,100.00%,100.00%,-6729.00%,-196.10%,-92.20%,-5.80%,474.40%,112.70%,39.20%,0,73,77,16,,,,,
9/30/19,BEMIS CO INC,Packaging & Containers,BMS,"4,090","3,285",226,421,589,23,38,"3,571","1,361","1,216",19.70%,10.30%,5.50%,18.60%,6.30%,182.30%,176.00%,193.70%,38.10%,-114,76,"1,235",702,0,0,2,-100,0
9/30/19,BENCHMARK ELECTRONICS INC,Computer Hardware,BHE,"2,561","2,345",60,65,117,-23,0,"1,869",154,"1,079",8.40%,2.50%,2.40%,5.60%,3.20%,77.80%,264.80%,73.20%,8.20%,-27,395,"1,298",490,378,384,76,286,60
9/30/19,Beneficial Bancorp Inc.,Banks,BNCL,,,,,,-8,,,0,,,,,,,,,,,-36,,,,141,151,3,55,-5
9/30/19,BERKSHIRE HATHAWAY INC,Diversified Holdings,BRKA,"251,068","202,033","28,882","30,695","40,573","-1,816",0,"760,108","99,907","386,391",19.50%,12.20%,11.60%,7.60%,3.80%,58.80%,206.00%,96.70%,13.10%,0,"44,634","179,795","87,283",,,,,
9/30/19,BERRY GLOBAL GROUP INC,Packaging & Containers,BERY,"8,065","6,610",421,810,"1,357",-61,0,"8,972","5,737","1,455",18.00%,10.00%,5.20%,28.90%,4.70%,214.50%,187.10%,516.60%,63.90%,0,293,"2,206","1,179","18,340","18,340",0,"38,435","6,611"
9/30/19,BEST BUY CO INC,Retail - Apparel & Specialty,BBY,"43,069","33,010","1,515","1,994","2,807",-583,0,"14,978","1,261","3,285",23.40%,4.60%,3.50%,46.10%,10.10%,64.10%,108.10%,355.90%,8.40%,-511,"1,609","8,192","7,576",506,663,265,338,30
9/30/19,"BEYOND MEAT, INC.",,BYND,,,,,,,,397,31,332,,,,,,,895.50%,19.70%,7.80%,,277,362,40,"8,065","8,065",69,"1,939",424
9/30/19,"BG Staffing, Inc.",Employment Services,BGSF,289,211,18,24,29,-3,0,103,18,65,26.90%,8.20%,6.10%,26.90%,17.10%,120.70%,198.80%,57.30%,17.70%,-12,0,38,19,,,,,
9/30/19,"BGC Partners, Inc.",Brokers & Exchanges,BGCP,"1,126",610,179,77,144,-143,0,"5,392","1,067",876,45.80%,6.80%,21.40%,27.50%,4.50%,-40.10%,110.60%,515.20%,19.80%,-207,399,"3,820","3,453",49,54,2,21,4
9/30/19,bidu,,,,,,,,,,,,,,,,,,,,,,,,,,46,439,15,135,69
9/30/19,BIG LOTS INC,Retail - Defensive,BIG,"5,296","3,160",123,178,301,-109,0,"3,192",468,645,40.30%,3.40%,2.30%,19.10%,3.90%,-124.10%,109.40%,395.30%,14.60%,-49,54,"1,040",951,,,,,
9/30/19,BIO RAD LABORATORIES INC,Medical Diagnostics & Research,BIO,"2,289","1,066",366,189,189,0,199,"5,611",439,"4,020",53.40%,8.30%,16.00%,9.10%,6.50%,-20.90%,448.90%,39.60%,7.80%,0,845,"2,023",451,"1,829","1,958",15,162,39
9/30/19,BIO-TECHNE Corp,Biotechnology,TECH,703,235,121,146,222,-19,60,"1,873",522,"1,146",66.50%,20.80%,17.30%,10.60%,6.50%,131.30%,217.30%,63.40%,27.90%,-48,179,423,195,835,"1,034",24,513,147
9/30/19,BIOGEN INC.,Biotechnology,BIIB,"14,072","2,028","5,294","6,733","7,647",538,"2,168","26,288","5,949","12,949",85.60%,47.90%,37.60%,40.90%,20.10%,112.90%,246.30%,103.00%,22.60%,0,"2,952","7,910","3,211",261,321,10,146,24
9/30/19,"BIOLARGO, INC.",,BLGO,,,,,,,,,0,,,,,,,,,,,,,,,"2,244","5,311",0,"6,846","1,510"
9/30/19,BIOLIFE SOLUTIONS INC,Medical Instruments & Equipment,BLFS,22,7,4,4,5,-3,1,48,0,44,70.00%,19.50%,17.00%,8.30%,7.70%,17.80%,1449.70%,8.40%,0.00%,0,32,39,3,,,,,
9/30/19,BIOMARIN PHARMACEUTICAL INC,Biotechnology,BMRN,"1,519",322,-90,-128,-33,-62,696,"4,435",835,"2,937",78.80%,-8.40%,-5.90%,-3.00%,-2.00%,148.50%,382.60%,51.00%,18.80%,0,895,"1,917",501,10,11,0,4,0
9/30/19,BIOMERICA INC,Medical Instruments & Equipment,BMRA,5,4,-2,-2,-2,1,2,7,0,4,25.80%,-48.20%,-47.80%,-67.50%,-36.40%,75.40%,300.60%,85.50%,0.00%,0,1,4,1,628,"1,324",15,-145,-55
9/30/19,BIOSPECIFICS TECHNOLOGIES CORP,Biotechnology,BSTC,35,0,22,25,26,-5,1,112,0,110,100.00%,71.50%,63.00%,20.00%,19.70%,75.00%,6481.40%,1.40%,0.00%,0,85,103,2,2,4,0,-2,0
9/30/19,"Biostage, Inc.",Biotechnology,BSTG,0,0,-8,-9,-9,-1,5,3,0,2,0.00%,0.00%,0.00%,-482.50%,-314.10%,117.40%,222.30%,53.60%,0.00%,0,1,2,1,9,10,-2,27,5
9/30/19,"Biostar Pharmaceuticals, Inc.",Drug Manufacturers,BSPM,0,0,1,-5,-4,12,1,41,2,36,-11.60%,-1668.00%,294.00%,2.60%,2.30%,127.80%,18.90%,14.60%,5.90%,0,0,1,5,4,9,0,-8,0
9/30/19,"BioXcel Therapeutics, Inc.",Biotechnology,BTAI,0,0,-28,-28,-28,6,22,34,0,25,0.00%,0.00%,0.00%,-109.90%,-80.60%,83.10%,345.50%,36.30%,0.00%,0,30,32,9,4,5,0,4,3
9/30/19,BJs RESTAURANTS INC,Restaurants,BJRI,"1,129",285,49,60,130,-9,0,"1,058",102,329,74.70%,5.30%,4.30%,14.90%,4.60%,122.90%,39.50%,221.40%,9.60%,-10,26,58,148,6,28,-1,-28,0
9/30/19,BLACK HILLS POWER INC,Utilities - Regulated,BKH,303,93,49,83,122,-13,0,"1,190",340,420,69.30%,27.20%,16.30%,11.80%,4.20%,29.60%,74.80%,183.60%,28.60%,0,0,91,122,62,784,5,51,2
9/30/19,"Black Knight, Inc.",Application Software,BKI,"1,114",0,169,272,489,-2,0,"3,653","1,337","1,787",100.00%,24.40%,15.10%,9.40%,4.60%,248.40%,111.30%,104.50%,36.60%,0,0,266,239,80,128,22,60,11
9/30/19,Blackbaud Inc,Application Software,BLKB,849,382,45,64,144,24,99,"1,615",387,374,55.00%,7.50%,5.30%,12.00%,2.80%,342.10%,74.20%,332.10%,24.00%,-23,31,598,806,0,842,52,206,38
9/30/19,BlackBerry Limited,,,,,,,,,,,,,,,,,,,,,,,,,,299,403,16,45,0
9/30/19,"BLACKLINE, INC.",Application Software,BL,241,53,-29,-32,-9,1,34,505,5,325,78.00%,-13.10%,-12.30%,-9.10%,-5.90%,48.90%,134.90%,55.50%,1.00%,0,135,219,163,,,,,
9/30/19,BlackRock Global Horizons I L.P.,,BRCK,0,0,-19,-4,,,0,121,0,112,100.00%,-11735.90%,-50825.10%,-17.20%,-16.00%,,997.40%,7.90%,0.00%,,56,88,9,185,219,-2,-29,0
9/30/19,"BlackRock, Inc.",Asset Management,BLK,,,,,,,,"160,750",,"32,660",,,,,,,,,,,"3,920","122,036","105,775",0,5,0,-19,0
9/30/19,Blackstone Group L.P.,Asset Management,BX,"7,089","2,762","1,655","3,686","3,686","-11,077",0,"29,875",0,"14,147",61.00%,52.00%,49.30%,24.70%,11.70%,-219.20%,30.60%,111.20%,0.00%,0,"1,571","4,821","15,728","8,599","8,667",71,"5,296","1,093"
9/30/19,"BLACKSTONE MORTGAGE TRUST, INC.",,BXMT,,,,,,,,,,,,,,,,,,,,,,,,614,641,167,"3,730",236
9/30/19,"BLUCORA, INC.",Asset Management,BCOR,,,,,,3,,998,260,633,,,,,,,271.50%,57.70%,26.10%,0,85,131,48,,,,,
9/30/19,BLUE RIDGE REAL ESTATE CO,,BRRE,11,1,-1,0,1,2,0,46,14,28,91.00%,-4.00%,-5.50%,-2.20%,-1.40%,-612.10%,615.40%,61.60%,30.90%,0,3,20,3,,,,,
9/30/19,"bluebird bio, Inc.",Biotechnology,BLUE,55,1,-556,-569,-552,19,449,"2,243",153,"1,885",98.40%,-1042.60%,-1018.00%,-29.50%,-24.80%,105.90%,969.10%,19.00%,6.80%,0,"1,385","1,419",146,2,11,1,-1,-1
9/30/19,"Blueknight Energy Partners, L.P.",Oil & Gas - Midstream,BKEP,385,241,-67,128,,,0,,0,,37.50%,33.30%,-10.90%,,,,,,,,,,,174,623,-15,-555,0
9/30/19,BlueLinx Holdings Inc.,Building Materials,BXC,"2,624","2,318",22,-2,7,-18,0,"1,092",826,2,11.70%,-0.10%,0.80%,971.40%,2.00%,723.60%,315.50%,48980.60%,75.70%,0,8,739,234,16,16,17,-42,0
9/30/19,Blueprint Medicines Corp,Biotechnology,BPMC,0,0,-237,-292,-287,31,244,540,0,419,0.00%,0.00%,0.00%,-56.50%,-43.80%,113.60%,828.50%,28.90%,0.00%,0,494,500,60,288,308,39,-41,-62
9/30/19,"Bluerock Residential Growth REIT, Inc.",,BRG,,,,,,,,,,,,,,,,,,,,,,,,48,292,0,-237,0
9/30/19,BM&FBovespa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/19,BMW Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/19,BOEING CO,Aerospace & Defense,BA,"100,662","81,311","10,132","11,226","13,360","2,068","3,371","120,209","14,744",232,19.20%,11.20%,10.10%,4367.20%,8.40%,126.20%,107.00%,51714.20%,12.30%,"-4,101","7,729","89,509","83,615",,,,,
9/30/19,"BofI Holding, Inc.",Banks,BOFI,,,,,,"-1,711",,,0,,,,,,,,,,,0,,,,"4,754","8,125",496,"11,098",966
9/30/19,BOINGO WIRELESS INC,Communication Services,WIFI,259,172,-3,-4,78,9,33,587,182,95,33.70%,-1.50%,-0.90%,-2.30%,-0.40%,4062.50%,94.80%,521.00%,31.00%,0,106,153,162,,,,,
9/30/19,"Bojangles', Inc.",Restaurants,BOJA,,,,,,,,551,125,292,,,,,,,72.80%,88.90%,22.70%,,16,36,50,54,91,0,-7,-5
9/30/19,BOK FINANCIAL CORP ET AL,Banks,BOKF,"1,936",,401,565,661,"-4,592",,"39,883","1,902","4,532",,29.20%,20.70%,8.80%,1.00%,-933.70%,,780.10%,4.80%,-134,718,,,,,,,
9/30/19,BON TON STORES INC,Retail - Apparel & Specialty,BONT,"2,541","1,613",-91,3,90,-43,0,"1,587",481,-156,36.50%,0.10%,-3.60%,58.10%,-5.70%,-46.50%,88.10%,-1117.30%,30.30%,0,7,961,"1,091",,,,549,148
9/30/19,"Boot Barn Holdings, Inc.",Retail - Apparel & Specialty,BOOT,820,549,45,75,,,0,863,109,285,33.00%,9.10%,5.50%,15.80%,5.20%,,114.00%,202.60%,12.60%,,13,339,297,838,925,73,-92,-1
9/30/19,Booz Allen Hamilton Holding Corp,Business Services,BAH,"6,704","3,100",419,602,671,-35,0,"3,832","1,760",675,53.80%,9.00%,6.20%,62.00%,10.90%,106.20%,144.10%,467.40%,45.90%,-114,284,"1,699","1,179",196,196,15,60,14
9/30/19,BORGWARNER INC,Autos,BWA,"10,530","8,300",931,"1,190","1,621",-320,0,"10,095","2,113","4,345",21.20%,11.30%,9.30%,22.70%,9.80%,58.90%,156.60%,132.30%,20.90%,-142,739,"3,758","2,399",928,"3,001",90,515,97
9/30/19,BOSTON BEER CO INC,Beverages - Alcoholic,SAM,996,483,93,117,169,-6,0,640,0,460,51.40%,11.70%,9.30%,20.10%,14.50%,89.70%,192.20%,39.00%,0.00%,0,108,232,121,946,"1,040",52,"1,196",211
9/30/19,BOSTON OMAHA Corp,Conglomerates,BOMN,,,,,,,,,0,,,,,,,,,,,,,,,396,396,0,116,24
9/30/19,BOSTON PROPERTIES INC,REITs,BXP,"2,782","1,030",494,970,"1,614",-39,0,"20,502","11,006","8,170",63.00%,34.90%,22.60%,7.70%,3.10%,139.40%,7.50%,150.90%,53.70%,-614,360,863,"11,463",,,,,
9/30/19,BOSTON SCIENTIFIC CORP,Medical Devices,BSX,"9,671","2,758",670,"1,745",,"-2,160","1,089","20,999","7,056","8,725",71.50%,18.00%,6.90%,,,,76.10%,140.70%,33.60%,0,146,"4,002","5,260",128,782,389,724,0
9/30/19,BOWL AMERICA INC,Entertainment,BWLA,25,19,3,4,5,-1,0,30,0,25,22.40%,15.10%,13.60%,13.70%,11.00%,65.80%,248.90%,24.00%,0.00%,-4,10,11,5,"3,501","5,168",234,"1,353",683
9/30/19,BOX INC,Application Software,BOX,655,194,-133,-133,-84,-8,180,827,40,22,70.30%,-20.30%,-20.30%,-597.10%,-16.10%,83.40%,79.50%,3615.60%,4.80%,0,201,364,458,1,2,0,4,1
9/30/19,BOYD GAMING CORP,Travel & Leisure,BYD,"2,627",435,115,529,,,0,"5,756","3,979","1,146",83.40%,20.10%,4.40%,10.00%,2.00%,,85.10%,402.40%,69.10%,,249,400,470,414,594,1,-131,2
9/30/19,BR Properties,,,,,,,,,,,,,,,,,,,,,,,,,,369,"1,663",200,155,40
9/30/19,BRADY CORP,Consulting & Outsourcing,BRC,"1,161",582,131,162,186,-15,45,"1,157",50,851,49.90%,14.00%,11.30%,15.40%,11.30%,79.90%,236.90%,36.00%,4.30%,-45,279,573,242,,,,,
9/30/19,Braemar Hotels & Resorts Inc.,,BHR,,,,,,,,,,,,,,,,,,,,,,,,371,416,3,165,33
9/30/19,BRANDYWINE REALTY TRUST,,BDN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/19,Braskem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/19,"Bravo Brio Restaurant Group, Inc.",Restaurants,BBRG,398,348,-15,1,22,-5,0,134,42,-32,12.70%,0.20%,-3.90%,47.70%,-11.50%,-65.60%,15.60%,-514.80%,31.40%,0,2,16,101,,,,,
9/30/19,BRF,,,,,,,,,,,,,,,,,,,,,,,,,,28,49,3,-17,-1
9/30/19,BRIDGFORD FOODS CORP,Consumer Packaged Goods,BRID,186,124,7,9,13,-3,0,120,14,71,33.10%,5.00%,3.90%,10.20%,6.00%,-279.70%,259.60%,69.60%,12.00%,0,8,54,21,,,,,
9/30/19,BRIGGS & STRATTON CORP,Industrial Products,BGG,"1,890","1,515",-24,-13,49,-118,0,"1,660",510,505,19.90%,-0.70%,-1.20%,-4.70%,-1.40%,621.30%,131.10%,228.50%,30.70%,-24,34,882,673,52,52,0,10,2
9/30/19,BRIGHT HORIZONS FAMILY SOLUTIONS INC.,Personal Services,BFAM,"1,941","1,455",163,247,349,14,0,"3,197","1,045",837,25.10%,12.70%,8.40%,19.40%,5.10%,140.40%,36.50%,281.90%,32.70%,0,20,188,514,349,340,29,-68,-14
9/30/19,"Brighthouse Financial, Inc.",Insurance - Life,BHF,"7,841",,195,149,167,"4,434",,"216,430","4,364","15,064",,1.90%,2.50%,1.30%,0.10%,2326.00%,,1336.70%,2.00%,0,"3,864",,,207,240,48,199,36
9/30/19,BRINKS CO,Consulting & Outsourcing,BCO,"3,489","2,703",-33,275,437,24,0,"3,236","1,554",167,22.50%,7.90%,-0.80%,-16.50%,-0.90%,-903.30%,142.00%,1842.40%,48.00%,-30,343,"1,207",849,,,,149,-51
9/30/19,BRISTOL MYERS SQUIBB CO,Drug Manufacturers,BMY,"22,561","6,547","4,920","5,118","5,755",176,"6,345","34,986","7,349","14,127",71.00%,22.70%,21.90%,35.00%,14.10%,80.00%,161.10%,147.70%,21.00%,"-2,613","8,884","17,160","10,654",509,511,67,43,70
9/30/19,Bristow Group Inc,Oil & Gas - Services,BRS,"1,408","1,162",-363,-42,80,-52,0,"2,732","1,430",877,17.50%,-3.00%,-25.70%,-41.30%,-13.30%,-6.00%,35.50%,211.30%,52.40%,0,231,636,"1,788","4,551","10,896",0,"5,968","1,021"
9/30/19,Brixmor Property Group Inc.,REITs,BRX,"1,234",0,366,465,817,-48,0,"8,242",0,"2,836",100.00%,37.70%,29.70%,12.90%,4.40%,131.80%,5.20%,190.60%,0.00%,0,42,279,"5,406",166,288,104,-391,-28
9/30/19,"BRK, Inc.",,BRK,0,0,1,-1,,,0,0,0,-1,100.00%,-24146.80%,13129.50%,-66.30%,8032.40%,,0.80%,-100.80%,5471.80%,,0,0,1,94,770,215,366,0
9/30/19,BRMalls,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0
9/30/19,BROADCAST LIVE DIGITAL CORP.,,BFLD,,,,,,,,0,0,0,,,,,,,0.00%,-100.00%,0.00%,,0,0,0,,,,,
9/30/19,BROADCOM CORP,Semiconductors,BRCM,"8,484","3,938","1,414","1,675",,,"2,149","13,235","1,594","9,989",53.60%,19.70%,16.70%,14.20%,10.70%,,359.80%,32.50%,12.00%,,"3,464","5,113","1,421",,,,,
9/30/19,Broadcom Inc.,Semiconductors,AVGO,"22,265","9,999","2,992","6,262","11,586",-172,"4,467","69,767","37,565","21,503",55.10%,28.10%,13.40%,13.90%,4.30%,372.90%,131.60%,224.40%,53.80%,"-3,904","5,462","10,898","8,282",715,"2,871",18,"1,448",34
9/30/19,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",Business Services,BR,"4,319","3,147",442,572,657,-68,0,"3,358","1,194","1,123",27.10%,13.20%,10.20%,39.40%,13.20%,90.20%,161.70%,199.10%,35.60%,-184,250,967,598,"1,537","6,004","1,231","2,901",-103
9/30/19,BROADVISION INC,Application Software,BVSN,4,1,-5,-5,-5,1,4,6,0,3,67.40%,-120.90%,-121.30%,-189.80%,-92.50%,87.50%,238.20%,105.10%,0.00%,0,5,5,2,,,,,
9/30/19,BROCADE COMMUNICATIONS SYSTEMS INC,Computer Hardware,BRCD,"2,341",859,30,70,232,-195,476,"4,761","1,534","2,527",63.30%,3.00%,1.30%,1.20%,0.60%,56.00%,278.20%,88.40%,32.20%,-90,"1,179","1,655",595,4,8,0,-5,0
9/30/19,Brookdale Senior Living Inc.,Health Care Providers,BKD,,,,,,-38,,"6,467","4,515","1,018",,,,,,,100.10%,535.00%,69.80%,0,413,774,773,803,"1,411",58,4,-26
9/30/19,BROOKS AUTOMATION INC,Semiconductors,BRKS,640,385,35,13,63,-13,50,"1,493",541,738,39.80%,2.00%,5.50%,4.80%,2.40%,103.90%,301.10%,102.20%,36.20%,-29,157,527,175,,,,,
9/30/19,BROWN & BROWN INC,Brokers & Exchanges,BRO,"2,014","1,069",344,504,613,75,0,"6,689","1,507","3,001",46.90%,25.00%,17.10%,11.50%,5.10%,155.00%,121.60%,122.90%,22.50%,-85,452,"2,167","1,783",192,242,22,-22,-6
9/30/19,BROWN FORMAN CORP,Beverages - Alcoholic,BFB,"3,324","1,183",819,"1,128","1,200",-173,0,"5,322","2,487","1,663",64.40%,33.90%,24.60%,49.20%,15.40%,85.80%,327.20%,220.00%,46.70%,-313,307,"2,837",867,0,441,41,462,118
9/30/19,BRUNSWICK CORP,Travel & Leisure,BC,"5,224","3,875",156,452,614,-67,146,"4,330","1,287","1,527",25.80%,8.60%,3.00%,10.20%,3.60%,184.80%,160.70%,183.60%,29.70%,-70,162,"1,938","1,206","1,027","1,013",79,"1,026",207
9/30/19,BSQUARE CORP /WA,Application Software,BSQR,63,51,-14,-9,-9,4,9,25,1,12,18.90%,-15.00%,-22.80%,-121.10%,-57.40%,35.40%,204.60%,111.00%,4.30%,0,12,22,11,750,897,57,174,21
9/30/19,"BUCKEYE PARTNERS, L.P.",Oil & Gas - Midstream,BPL,"3,954","2,392",-91,576,845,12,0,"8,494","3,683","4,104",39.50%,14.60%,-2.20%,-2.10%,-1.00%,-961.80%,92.00%,106.90%,43.40%,0,2,465,505,13,21,0,-14,0
9/30/19,BUCKLE INC,Retail - Apparel & Specialty,BKE,882,519,92,116,142,-5,0,880,0,398,41.20%,13.20%,10.50%,23.20%,10.50%,107.80%,230.20%,121.20%,0.00%,-98,238,385,167,81,987,183,-84,4
9/30/19,Buildablock Corp.,,BABL,,,,,,,,1,0,1,,,,,,,475.00%,-38.60%,0.00%,,1,1,0,247,247,0,122,30
9/30/19,"Builders FirstSource, Inc.",Building Materials,BLDR,"7,725","5,802",205,369,467,-87,0,"2,932","1,561",596,24.90%,4.80%,2.70%,34.40%,7.00%,111.10%,187.90%,391.70%,53.20%,0,10,"1,374",731,,,,,
9/30/19,Bunge LTD,Consumer Packaged Goods,BG,"45,743","43,477",233,843,"1,465","-2,492",0,"19,425","5,372","6,802",5.00%,1.80%,0.60%,4.20%,1.50%,-591.60%,154.30%,185.60%,27.70%,-305,389,"11,068","7,172","1,554","1,554",108,261,56
9/30/19,"Burlington Stores, Inc.",Retail - Defensive,BURL,"6,935","4,032",424,570,783,-40,0,"5,046","1,083",315,41.90%,8.20%,6.10%,134.40%,8.40%,73.40%,90.10%,1501.40%,21.50%,0,97,"1,186","1,316","1,423","1,423",308,456,179
9/30/19,"BWX Technologies, Inc.",,BWXT,"1,759","1,272",209,258,319,-152,17,"1,717",870,243,27.70%,14.70%,11.90%,86.50%,12.20%,-8.20%,177.30%,606.90%,50.70%,-65,27,578,326,"2,121","2,334",54,518,94
9/30/19,C. H. Robinson Worldwide,Transportation & Logistics,CHRW,"16,457","13,699",684,945,"1,042",83,0,"4,697","1,342","1,653",16.80%,5.70%,4.20%,41.40%,14.60%,125.80%,190.80%,184.20%,28.60%,-270,445,"2,728","1,430",212,229,31,258,48
