period,company,sector,ticker,revenues,cogs,net_income,ebit,ebitda,chg_wc,r_and_d,assets,debt,equity,gross_margin,operating_margin,net_margin,roe,roa,fcf_net_income,current_ratio,liab_equity,debt_assets,dividends,cash_and_eq,curr_assets,curr_liab,sg_a,op_exp,net_interest_paid,pretax_income,taxes
9/30/15,CAPSTEAD MORTGAGE CORP,,CMO,,,,,,,,,,,,,,,,116.00%,,,,,,,,,,,,
9/30/15,"CAPSTONE COMPANIES, INC.",,CAPC,,,,,,,,5,0,0,,,,,,,56.90%,1144.00%,0.00%,,1,3,5,,,,,
9/30/15,CAPSTONE TURBINE Corp,Industrial Products,CPST,115,97,-32,-31,-29,-12,10,79,0,35,15.80%,-26.80%,-27.30%,-90.90%,-40.00%,,162.60%,127.40%,0.60%,0,32,72,44,40,49,1,-31,0
9/30/15,CARBO CERAMICS INC,Oil & Gas - Services,CRR,574,463,9,39,91,11,0,940,75,737,19.30%,6.80%,1.50%,1.20%,0.90%,135.90%,285.00%,27.50%,8.00%,-30,96,328,115,72,72,-1,23,14
9/30/15,"Carbon Black, Inc.",Application Software,CBLK,,,,,,,,,0,,,,,,,1023.90%,,,,,,,,,,,,
9/30/15,CARDINAL HEALTH INC,Medical Distribution,CAH,"97,877","92,368","1,154","2,070","2,521",559,0,"27,888","4,003","6,369",5.60%,2.10%,1.20%,18.10%,4.10%,,119.70%,337.90%,14.30%,-449,"3,183","19,631","16,395","3,187","3,439",138,"1,801",648
9/30/15,Cardiovascular Systems Inc,Medical Devices,CSII,184,39,-38,-38,-35,-4,31,162,0,131,78.60%,-20.50%,-20.60%,-29.00%,-23.30%,193.70%,413.10%,24.30%,0.00%,0,78,123,30,152,182,0,-38,0
9/30/15,"CareDx, Inc.",Medical Diagnostics & Research,CDNA,29,9,0,-1,-1,-2,5,63,16,39,68.20%,-4.90%,-0.70%,-0.50%,-0.30%,155.60%,674.10%,60.30%,24.80%,0,39,42,6,16,21,2,-2,-2
9/30/15,"CarGurus, Inc.",Online Media,CARG,,,,,,,,,0,,,,,,,1431.50%,,,,,,,,,,,,
9/30/15,Carlisle Companies Inc,Autos,CSL,"3,204","2,385",251,408,512,-63,34,"3,759",750,"2,205",25.60%,12.70%,7.80%,11.40%,6.70%,,410.90%,70.50%,20.00%,-61,731,"1,612",392,379,411,32,376,124
9/30/15,CARMAX INC,Autos,KMX,"14,819","12,832",627,660,785,"-1,612",0,"13,953","9,835","3,211",13.40%,4.50%,4.20%,19.50%,4.50%,82.10%,249.90%,334.50%,70.50%,0,100,"2,504","1,002","1,327","1,327",24,"1,019",392
9/30/15,CARNIVAL CORP,Travel & Leisure,CCL,"15,722","9,726","1,384","2,330","3,944",447,0,"38,797","7,860","24,353",38.10%,14.80%,8.80%,5.70%,3.60%,-245.20%,24.00%,59.30%,20.30%,-778,539,"1,617","6,749","2,052","3,666",234,"1,432",48
9/30/15,CARRIZO OIL & GAS INC,Oil & Gas - E&P,CRZO,653,0,199,125,452,8,0,"3,051","1,252","1,320",100.00%,19.20%,30.50%,15.10%,6.50%,127.00%,64.90%,131.20%,41.00%,0,3,249,384,80,528,59,307,113
9/30/15,"CARROLS RESTAURANT GROUP, INC.",Restaurants,TAST,734,455,-40,-1,37,10,0,368,172,98,38.00%,-0.10%,-5.40%,-40.90%,-10.90%,132.70%,69.70%,277.10%,46.80%,0,24,44,63,70,280,19,-24,16
9/30/15,Cars.com Inc.,Autos,CARS,,,,,,,,,0,,,,,,,64.30%,,,,,,,,,,,,
9/30/15,Carter's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/15,Carter's Inc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/15,CARVANA CO.,Retail - Apparel & Specialty,CVNA,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/15,CASEYS GENERAL STORES INC,Retail - Defensive,CASY,"7,525","6,045",192,341,500,-61,0,"2,554",854,936,19.70%,4.50%,2.60%,20.50%,7.50%,,81.40%,172.90%,33.40%,-31,47,316,389,980,"1,139",41,300,108
9/30/15,"CASI Pharmaceuticals, Inc.",Biotechnology,CASI,,,,,,0,,9,1,-3,,,,,,-19.60%,320.40%,-348.70%,16.70%,0,8,8,3,,,,,
9/30/15,CASTLE GROUP INC,Real Estate Services,CAGU,24,22,0,1,1,1,0,14,8,0,5.20%,2.30%,0.90%,44.50%,1.50%,,79.60%,2856.60%,58.70%,0,1,4,6,0,1,0,0,0
9/30/15,"CASTLIGHT HEALTH, INC.",Application Software,CSLT,53,28,-81,-82,-80,7,24,209,0,162,46.70%,-153.40%,-152.90%,-50.10%,-38.80%,556.50%,509.60%,29.10%,0.00%,0,186,203,40,82,106,0,-81,0
9/30/15,"CATASYS, INC.",Health Care Providers,CATS,2,2,-3,-8,-8,16,0,2,2,-5,29.70%,-322.50%,-119.00%,54.80%,-150.70%,92.60%,16.50%,-136.40%,122.70%,0,0,1,6,8,9,1,-3,0
9/30/15,"CatchMark Timber Trust, Inc.",,CTT,,,,,,,,,,,,,,,,-276.10%,,,,,,,,,,,,
9/30/15,CATERPILLAR INC,Farm & Construction Machinery,CAT,"54,645","40,041","2,775","4,232","7,367",-433,"2,396","82,490","28,759","17,038",26.70%,7.70%,5.10%,16.40%,3.40%,,144.90%,384.10%,34.90%,"-1,661","7,563","38,491","26,566","6,486","10,372","1,117","3,577",795
9/30/15,Cathay Pacific,,,,,,,,,,,,,,,,,,127.60%,,,,,,,,,,,,
9/30/15,CAVCO INDUSTRIES INC.,Homebuilding & Construction,CVCO,642,508,26,42,46,12,0,536,64,335,20.90%,6.50%,4.10%,7.80%,4.90%,,229.80%,60.10%,11.80%,0,101,285,124,92,92,4,41,15
9/30/15,Cavium Inc,Semiconductors,CAVM,318,119,3,-5,34,-20,139,378,45,286,62.60%,-1.70%,-3.20%,-3.50%,-2.70%,176.40%,327.30%,32.20%,12.00%,0,124,236,72,65,204,2,-8,2
9/30/15,CBL & ASSOCIATES PROPERTIES INC,REITs,CBL,,,,,,,,,0,,,,,,,-1.80%,,,,,,,,,,,,
9/30/15,"CBOE Holdings, Inc.",Brokers & Exchanges,CBOE,617,66,188,314,354,13,0,384,0,250,89.30%,50.80%,30.70%,75.90%,49.40%,,331.40%,53.50%,0.00%,-67,148,244,74,131,237,0,310,120
9/30/15,CBRE Group,Real Estate Services,CBG,"9,505","5,914",529,828,"1,105",137,0,"7,460","2,470","2,504",37.80%,8.70%,5.70%,21.60%,7.30%,129.90%,128.80%,198.00%,33.10%,0,338,"3,343","2,595","2,486","2,763",101,837,295
9/30/15,CBS Corp.,Entertainment,CBS,"12,519","7,689","2,959","2,609","2,859","-1,260",0,"23,935","7,112","6,970",38.60%,20.80%,23.60%,42.40%,12.40%,149.00%,136.00%,243.40%,29.70%,-292,428,"5,485","4,033","1,971","2,221",350,"1,858",659
9/30/15,CCR RodoviÃ¡rias,,,,,,,,,,,,,,,,,,25.80%,,,,,,,,,,,,
9/30/15,CDI CORP,,CDI,"1,083",873,16,27,37,-1,0,388,0,281,19.40%,2.50%,1.50%,5.90%,4.20%,,298.30%,38.40%,0.00%,-10,23,274,92,183,183,0,27,10
9/30/15,"CDK Global, Inc.",Application Software,CDK,"2,067","1,261",190,379,448,-29,0,"2,509",994,764,39.00%,18.30%,9.80%,26.50%,8.10%,120.60%,190.50%,228.40%,39.60%,-39,369,906,476,427,427,20,322,120
9/30/15,CDW Corp,Application Software,CDW,"12,177","10,225",249,689,897,-132,0,"6,089","3,206",976,16.00%,5.70%,2.00%,25.50%,4.10%,126.90%,174.40%,524.10%,52.70%,-38,447,"2,486","1,426","1,264","1,264",192,394,145
9/30/15,"CEDAR REALTY TRUST, INC.",REITs,CDR,148,0,15,50,89,-6,0,"1,287",617,575,100.00%,34.00%,19.40%,5.00%,2.20%,227.10%,9.50%,123.70%,48.00%,-30,3,46,488,41,98,32,18,0
9/30/15,Ceetop Inc.,,CTOP,,,,,,-2,,2,0,1,,,,,,96.00%,139.40%,240.60%,0.00%,0,0,2,1,,,,,
9/30/15,Celanese Corp,Chemicals,CE,"6,802","5,186",624,767,"1,065",9,86,"8,796","2,723","3,078",23.80%,11.30%,9.10%,20.10%,7.00%,,201.60%,185.80%,31.00%,-144,812,"2,698","1,338",714,868,116,725,222
9/30/15,Celator Pharmaceuticals Inc,,CPXX,,,,,,,,,0,,,,,,,-9.80%,,,,,,,,,,,,
9/30/15,CELGENE CORP /DE/,Biotechnology,CELG,"8,426",406,"2,198","2,702","3,072",76,"2,876","17,746","7,619","6,322",95.20%,32.10%,26.10%,34.80%,12.40%,,334.00%,180.70%,42.90%,0,"7,492","9,884","2,960","2,188","5,319",203,"2,586",389
9/30/15,"Cell Source, Inc.",,CLCS,,,,,,1,,0,1,-5,,,,,,117.20%,6.10%,-106.50%,176.40%,0,0,0,5,,,,,
9/30/15,"Cellectar Biosciences, Inc.",Biotechnology,CLRB,0,0,-8,-9,-9,0,6,9,0,2,0.00%,0.00%,0.00%,-320.70%,-88.70%,,85.70%,261.50%,5.40%,0,5,5,6,3,9,0,-8,0
9/30/15,"Cellular Biomedicine Group, Inc.",,CMBG,1,1,-19,-13,-12,-1,4,58,0,53,37.10%,-1202.50%,-1745.30%,-36.70%,-33.30%,124.00%,647.80%,10.00%,0.00%,0,31,33,5,10,14,0,-15,0
9/30/15,"CelLynx Group, Inc.",,CYNX,,,,,,,,,0,,,,,,,71.60%,,,,,,,,,,,,
9/30/15,CEMIG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/15,CEMTREX INC,Industrial Products,CETX,57,39,3,3,4,-2,0,24,,6,,,,,,,,,,0,1,16,9,14,14,1,3,0
9/30/15,Centene Corporation,Health Care Plans,CNC,"18,231","15,236",301,523,619,632,0,"6,696","1,128","1,992",16.40%,2.90%,1.60%,14.90%,4.40%,157.50%,107.40%,236.10%,16.90%,0,"1,817","3,590","3,343","1,398","2,472",38,517,224
9/30/15,CenterPoint Energy,Utilities - Regulated,CNP,"8,144","3,881",527,896,"1,874",52,0,"22,602","6,099","4,550",52.30%,11.00%,6.50%,11.60%,2.30%,309.10%,80.30%,396.80%,27.00%,-417,"1,205","2,509","3,125","2,007","3,367",358,745,218
9/30/15,CENTRAL EUROPEAN MEDIA ENTERPRISES LTD,Entertainment,CETV,681,489,-227,48,,,0,,0,,28.20%,7.10%,-34.10%,,,47.20%,,,,,,,,114,114,164,-120,1
9/30/15,CENTRAL GARDEN & PET CO,Consumer Packaged Goods,CENT,"1,639","1,151",32,91,126,27,0,"1,156",397,511,29.80%,5.60%,2.00%,6.50%,2.90%,,335.90%,126.00%,34.30%,0,44,674,201,396,396,41,51,17
9/30/15,"Century Communities, Inc.",Homebuilding & Construction,CCS,469,374,23,35,,,0,718,262,373,20.40%,7.40%,4.90%,6.20%,3.20%,352.20%,809.00%,92.70%,36.50%,,27,673,83,61,61,0,35,12
9/30/15,"CENTURYLINK, INC",Communication Services,CTL,"17,944","7,822",761,"2,406","6,767",-387,0,"49,520","20,456","14,765",56.40%,13.40%,4.20%,5.10%,1.50%,,96.90%,235.40%,41.30%,"-1,223",155,"3,468","3,579","3,355","7,716","1,308","1,102",341
9/30/15,CERNER CORP /MO/,Application Software,CERN,"3,272",574,438,664,,-72,378,"4,531",130,"3,566",82.50%,20.30%,13.40%,,,410.20%,370.30%,27.10%,2.90%,0,"1,421","2,349",634,"2,113","2,618",0,762,241
9/30/15,CESCA THERAPEUTICS INC.,Medical Devices,KOOL,16,11,-12,-13,-11,1,5,56,0,42,33.60%,-79.00%,-76.60%,-29.80%,-22.10%,113.50%,278.70%,34.90%,0.00%,0,8,18,7,13,18,0,-13,0
9/30/15,CESP,,,,,,,,,,,,,,,,,,86.50%,,,,,,,,,,,,
9/30/15,CETIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/15,"CF Industries Holdings, Inc.",Agriculture,CF,"4,564","2,813",913,"1,524","1,927",-227,0,"11,485","4,593","4,419",38.40%,33.40%,20.90%,21.60%,8.30%,,181.50%,159.90%,40.00%,-273,"1,779","2,380","1,311",150,227,170,"1,391",473
9/30/15,"CHAMPIONS ONCOLOGY, INC.",Biotechnology,CSBR,10,8,-13,-12,-12,0,5,10,0,6,16.30%,-126.90%,-128.00%,-211.80%,-127.00%,-65.30%,228.40%,66.80%,0.00%,0,7,9,4,9,14,0,-12,0
9/30/15,CHARLES RIVER LABORATORIES INTERNATIONAL INC,Medical Diagnostics & Research,CRL,"1,319",835,126,181,280,-24,0,"1,847",786,697,36.70%,13.70%,9.70%,18.30%,6.90%,99.40%,227.10%,165.00%,42.60%,0,152,614,270,276,303,11,167,38
9/30/15,Charles Schwab Corporation,Brokers & Exchanges,SCHW,"6,097",,"1,234","2,077","2,282",-745,,"160,169","36,922","12,158",,34.10%,21.30%,10.70%,0.80%,126.70%,,1217.40%,23.10%,-373,"9,011",,,,,,"2,077",780
9/30/15,Charter Communications,Communication Services,CHTR,"9,602",0,-197,"1,068","3,182",222,0,"36,873","33,281",60,100.00%,11.10%,-2.10%,-328.30%,-0.50%,27.40%,22.20%,61355.00%,90.30%,0,0,406,"1,829",0,"8,534","1,144",-221,-24
9/30/15,CHASE CORP,Industrial Products,CCF,234,148,25,40,52,1,0,248,54,148,37.00%,17.10%,10.70%,17.00%,10.10%,-808.60%,309.90%,68.20%,21.60%,-5,30,104,34,46,47,1,39,14
9/30/15,"chatAND, Inc.",,CHAA,,,,,,,,0,1,-1,,,,,,142.90%,0.10%,-101.60%,4723.00%,,0,0,1,,,,,
9/30/15,Chatham Lodging Trust,,WFX,,,,,,5,,"1,165",550,592,,,,,,,266.80%,96.80%,47.20%,-27,43,61,23,,,,,
9/30/15,CHECKPOINT SYSTEMS INC,Packaging & Containers,CKP,721,430,-86,0,37,-37,19,"1,007",146,524,40.40%,0.00%,-11.90%,-16.40%,-8.60%,,179.90%,92.20%,14.40%,0,93,457,254,273,291,6,-41,45
9/30/15,CHEESECAKE FACTORY INC,Restaurants,CAKE,"2,013","1,155",107,153,237,16,0,"1,129",25,507,42.60%,7.60%,5.30%,21.20%,9.50%,51.70%,63.40%,122.80%,2.20%,-32,39,189,298,121,705,7,146,39
9/30/15,"Chefs' Warehouse, Inc.",Retail - Defensive,CHEF,910,682,14,33,37,-16,0,588,313,177,25.10%,3.60%,1.50%,7.80%,2.30%,97.20%,275.40%,232.50%,53.10%,0,2,226,82,0,195,9,24,10
9/30/15,CHEMED CORP,Health Care Providers,CHE,"1,456","1,035",99,168,199,-50,0,860,148,449,28.90%,11.60%,6.80%,22.10%,11.60%,-123.00%,99.40%,91.50%,17.20%,-14,14,175,176,223,253,8,163,63
9/30/15,"ChemoCentryx, Inc.",Biotechnology,CCXI,0,0,-47,-48,-47,-3,34,96,0,91,0.00%,0.00%,0.00%,-51.90%,-49.00%,42.10%,1361.60%,6.00%,0.00%,0,70,71,5,14,48,0,-47,0
9/30/15,Chemours Co,Chemicals,CC,"6,052","4,914",211,369,629,90,116,"6,685","3,943",-431,18.80%,6.10%,3.50%,-49.20%,3.20%,105.90%,172.30%,-1651.00%,59.00%,0,247,"2,483","1,441",653,769,28,303,91
9/30/15,"Cheniere Corpus Christi Holdings, LLC",,CCH,,,,,,,,,0,,,,,,,-9.90%,,,,,,,,,,,,
9/30/15,CHENIERE ENERGY INC,Oil & Gas - Midstream,LNG,268,0,-548,-272,-208,-3,54,"12,574","9,806","2,502",100.10%,-101.60%,-258.20%,-27.70%,-5.50%,,971.70%,402.60%,78.00%,0,"1,748","2,259",232,324,540,181,-688,4
9/30/15,"Cheniere Energy Partners LP Holdings, LLC",Oil & Gas - Midstream,CQH,,,,,,,,1,0,1,,,,,,440.00%,1080.30%,9.20%,0.00%,,1,1,0,,,,,
9/30/15,"Cheniere Energy Partners, L.P.",Oil & Gas - Midstream,CQP,337,1,-768,-19,40,-81,11,"12,249","10,992",966,119.60%,-5.70%,-228.40%,-79.60%,-6.30%,,193.90%,1168.60%,89.70%,0,171,512,264,165,422,269,-768,0
9/30/15,CHEROKEE INC,Retail - Apparel & Specialty,CHKE,35,0,9,15,17,-2,0,63,21,38,100.00%,44.20%,27.10%,24.90%,15.20%,322.30%,212.70%,64.20%,34.40%,0,10,20,10,19,20,1,15,5
9/30/15,Chesapeake Energy,Oil & Gas - E&P,CHK,"19,666","4,332","-7,179","2,175","4,999",-991,0,"28,598","11,544","10,243",78.00%,11.10%,-32.80%,-63.00%,-22.60%,88.90%,82.50%,179.20%,40.40%,-406,"2,051","4,231","5,128","10,164","13,159",145,"-8,605","-2,155"
9/30/15,Chesapeake Lodging Trust,REITs,CHSP,478,325,51,86,138,5,0,"1,720",552,"1,082",32.00%,18.00%,12.80%,5.60%,3.50%,-164.60%,111.90%,59.00%,32.10%,-69,29,96,86,16,67,27,61,1
9/30/15,Chess Supersite Corp,,CHZP,0,0,-1,-1,-1,0,0,0,0,-1,0.00%,0.00%,0.00%,115.70%,-23943.10%,-108.20%,0.50%,-100.50%,0.00%,0,0,0,1,0,1,0,-1,0
9/30/15,Cheung Kong Infrastructure Holdings,,,,,,,,,,,,,,,,,,23.30%,,,,,,,,,,,,
9/30/15,CHEVRON CORP,Oil & Gas - Integrated,CVX,"181,831","130,698","17,296","14,747","31,821","-2,992",0,"269,604","33,933","157,001",28.10%,8.10%,9.60%,11.10%,6.50%,,140.20%,71.70%,12.60%,"-8,030","13,107","41,270","29,445","4,511","36,386",0,"26,179","8,790"
9/30/15,"Chewy, Inc.",,CHWY,,,,,,,,,,,,,,,,-46.40%,,,,,,,,,,,,
9/30/15,CHICAGO BRIDGE & IRON CO N V,Engineering & Construction,CBI,"11,771","10,517",509,780,977,-780,0,"9,334","2,035","2,615",10.70%,6.60%,4.90%,21.90%,6.10%,,72.40%,256.90%,21.80%,-24,420,"3,388","4,679",405,474,77,684,111
9/30/15,"Childrens Place, Inc.",Retail - Apparel & Specialty,PLCE,"1,738","1,116",56,89,149,42,0,962,30,529,35.80%,5.10%,3.20%,10.60%,5.80%,-0.30%,178.50%,81.90%,3.10%,-12,205,616,345,473,533,1,79,23
9/30/15,CHIMERA INVESTMENT CORP,REITs,CIM,,,,,,,,"19,155","15,396","3,640",,,,,,189.90%,,426.30%,80.40%,,165,,,,,,,
9/30/15,"CHINA CHANGJIANG MINING & NEW ENERGY COMPANY, LTD.",,CHJI,,,,,,-1,,25,4,15,,,,,,,134.80%,67.70%,17.10%,0,1,3,2,,,,,
9/30/15,China Construction Bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/15,"China Green Agriculture, Inc.",Agriculture,CGA,248,150,25,39,81,-23,0,440,24,347,39.30%,15.80%,10.00%,7.10%,5.60%,,313.60%,26.60%,5.40%,0,59,290,92,18,58,2,32,8
9/30/15,"China Internet Cafe Holdings Group, Inc.",,CICC,,,,,,0,,37,0,29,,,,,,133.10%,309.20%,25.80%,0.40%,0,22,23,8,,,,,
9/30/15,China Life Insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/15,China Merchants Holdings International,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/15,China Mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/15,China National Offshore Oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/15,China Overseas Land and Investment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/15,China Resources Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/15,China Resources Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/15,China Shenhua Energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/15,China Unicom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/15,China Xingbang Industry Group Inc.,,XING,,,,,,-2,,3,0,0,,,,,,,93.40%,620.00%,0.00%,0,1,3,3,,,,,
9/30/15,"ChinaNet Online Holdings, Inc.",Advertising & Marketing Services,CNET,,,,,,,,45,1,34,,,,,,,246.00%,34.10%,2.10%,,5,26,11,,,,,
9/30/15,CHINDEX INTERNATIONAL INC,,CHDX,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
9/30/15,CHIPOTLE MEXICAN GRILL INC,Restaurants,CMG,"4,108","2,556",445,718,828,65,0,"2,527",0,"2,012",37.80%,17.50%,10.80%,22.10%,17.60%,,349.80%,25.60%,0.00%,0,758,860,246,274,834,0,714,269
9/30/15,CHRISTOPHER & BANKS CORP,Retail - Apparel & Specialty,CBK,394,259,39,-1,11,-1,0,200,0,135,34.40%,-0.20%,9.90%,28.90%,19.50%,87.90%,224.20%,48.30%,0.00%,0,34,106,47,125,136,0,-1,-40
9/30/15,Chubb Limited,Insurance - Property & Casualty,CB,"19,141",,"2,800","3,738","3,738",-500,,"98,398","6,709","30,011",,19.50%,14.60%,9.30%,2.90%,56.60%,,227.90%,6.80%,-862,948,,,,,,"3,461",661
9/30/15,Church & Dwight,Consumer Packaged Goods,CHD,"3,298","1,845",414,641,732,14,0,"4,359","1,087","2,102",44.10%,19.40%,12.60%,19.70%,9.50%,92.00%,112.50%,107.40%,24.90%,-168,423,"1,018",905,812,812,27,625,211
9/30/15,CHURCHILL DOWNS Inc,Travel & Leisure,CHDN,818,0,60,101,,-1,0,"2,356",470,700,100.00%,12.30%,7.40%,,,112.20%,72.10%,236.60%,19.90%,-15,68,243,336,314,718,13,94,33
9/30/15,Cia. Hering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/15,Cielo S.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/15,CIENA CORP,Communication Equipment,CIEN,"2,345","1,351",-5,101,210,40,405,"2,164","1,279",178,42.40%,4.30%,-0.20%,-2.90%,-0.20%,,298.50%,1116.60%,59.10%,0,857,"1,767",592,443,892,82,7,12
9/30/15,CIGNA Corp.,Health Care Plans,CI,"34,137",,"1,996","3,489","4,076",-64,,"55,653","5,145","11,268",,10.20%,5.80%,17.70%,3.60%,-3573.60%,,393.90%,9.20%,11,"1,621",,,,,,"3,108","1,116"
9/30/15,Cimarex Energy,Oil & Gas - E&P,XEC,"2,186",575,-27,573,"1,391",-25,0,"7,860","1,500","4,086",73.70%,26.20%,-1.20%,-0.70%,-0.30%,122.10%,101.40%,92.40%,19.10%,-56,121,561,553,76,"1,038",80,-28,-1
9/30/15,CIMPRESS N.V.,Advertising & Marketing Services,CMPR,,,,,,25,,"1,344",763,175,,,,,,864.90%,69.70%,667.00%,56.80%,0,100,217,312,,,,,
9/30/15,CINCINNATI BELL INC,Communication Services,CBB,"1,172",663,107,173,418,-1,0,"1,733","1,761",-600,43.40%,14.70%,10.10%,-19.70%,6.80%,,116.60%,-389.00%,101.60%,-10,13,326,279,207,336,140,188,76
9/30/15,CINCINNATI FINANCIAL CORP,Insurance - Property & Casualty,CINF,"4,945",,525,774,825,8,,"18,748",871,"6,573",,15.70%,10.60%,8.00%,2.80%,278.60%,,185.20%,4.70%,-278,591,,,,,,721,196
9/30/15,Cinedigm Corp.,Entertainment,CIDM,105,29,-32,1,43,-18,0,277,235,-44,72.60%,0.50%,-31.10%,75.20%,-11.80%,121.30%,90.30%,-734.60%,85.00%,0,29,112,124,33,76,20,-29,0
9/30/15,"Cinemark Holdings, Inc.",Entertainment,CNK,"2,627",0,193,385,561,57,0,,0,,100.00%,14.70%,7.40%,,,-71.20%,,,,-116,,,,"1,282","2,242",108,290,96
9/30/15,CINTAS CORP,Business Services,CTAS,"4,466","2,527",421,706,847,-65,0,"4,123","1,300","1,849",43.40%,15.80%,9.40%,22.80%,10.20%,144.40%,180.80%,123.00%,31.50%,-202,200,"1,734",959,"1,233","1,233",65,641,238
9/30/15,CIRRUS LOGIC INC,Semiconductors,CRUS,"1,143",619,112,160,212,-53,247,,0,,45.90%,14.00%,9.80%,,,78.70%,,,,0,,,,118,364,3,165,52
9/30/15,"CISCO SYSTEMS, INC.",Communication Equipment,CSCO,"48,675","19,322","8,909","11,063","11,063",-309,"6,252","106,212","21,004","58,833",60.30%,22.70%,18.30%,15.10%,8.40%,50.80%,298.30%,80.50%,19.80%,"-3,991","54,419","69,331","23,245","11,757","18,290",-182,"11,046","2,137"
9/30/15,CIT GROUP INC,Banks,CIT,"1,654",,"1,119",248,"1,221",-42,,"47,880","18,456","9,064",,15.00%,67.70%,12.40%,2.30%,83.70%,,428.30%,38.60%,-95,879,,,,,,245,-432
9/30/15,CITIC Pacific,,,,,,,,,,,,,,,,,,143.80%,,,,,,,,,,,,
9/30/15,CITIGROUP INC,Banks,C,"77,219",,"7,310","14,701","18,290","25,057",,"1,842,181","646,069","211,696",,19.00%,9.70%,3.50%,0.40%,,,770.20%,35.10%,-633,"32,108",,,,,,"14,701","7,197"
9/30/15,Citizens Financial Group,Banks,CFG,"4,996",,908,"1,348","1,751",-786,,"136,535","15,390","19,564",,27.00%,18.20%,4.60%,0.70%,445.00%,,597.90%,11.30%,-836,954,,,,,,"1,348",440
9/30/15,CITRIX SYSTEMS INC,Application Software,CTXS,"3,143",620,252,329,467,97,554,"5,512","1,293","2,174",80.30%,10.50%,8.00%,11.60%,4.60%,59.40%,106.20%,153.60%,23.50%,0,789,"1,688","1,590","1,600","2,194",19,276,24
9/30/15,"City Office REIT, Inc.",,CIO,,,,,,,,,,,,,,,,143.30%,,,,,,,,,,,,
9/30/15,CK Hutchison Holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/15,CLARCOR INC.,Industrial Products,CLC,"1,122",741,123,183,215,-32,0,"1,206",17,902,33.90%,16.30%,11.00%,13.70%,10.20%,,374.30%,33.50%,1.40%,-25,185,655,175,198,198,0,183,60
9/30/15,Clarus Corp,Travel & Leisure,CLAR,158,101,14,-10,-2,-22,0,316,19,257,36.40%,-6.30%,8.80%,5.50%,4.40%,70.50%,487.30%,22.70%,5.90%,0,40,159,33,64,68,3,-13,-4
9/30/15,Clean Energy Fuels Corp.,Oil & Gas - Refining & Marketing,CLNE,420,302,-92,-56,-6,-5,0,"1,121",575,428,28.00%,-13.30%,-22.30%,-21.90%,-8.40%,-164.80%,325.50%,162.20%,51.30%,0,220,378,116,123,174,45,-93,1
9/30/15,CLEAN HARBORS INC,Waste Management,CLH,"3,275","2,357",44,230,,,0,"3,689","1,381","1,263",28.00%,7.00%,1.40%,,,69.90%,196.80%,192.20%,37.40%,,247,"1,126",572,414,688,77,110,66
9/30/15,"Cleantech Solutions International, Inc.,",Industrial Products,CLNT,74,57,3,11,20,-5,0,110,3,99,22.40%,15.20%,4.20%,3.10%,2.80%,,361.40%,10.50%,2.80%,0,13,38,10,4,5,0,7,4
9/30/15,"Clear Channel Outdoor Holdings, Inc.",,CCOH,"2,883","1,538",4,288,684,-84,0,"6,188","4,931",-263,46.70%,10.00%,1.00%,-11.30%,0.50%,64.90%,157.80%,-2449.90%,79.70%,-175,130,"1,056",669,661,"1,057",293,32,2
9/30/15,"Clearfield, Inc.",Communication Equipment,CLFD,59,35,4,7,8,-5,0,57,0,50,41.10%,11.40%,7.40%,8.70%,7.60%,1265.20%,598.90%,14.10%,0.00%,0,25,41,7,17,17,0,7,2
9/30/15,"Clearway Energy, Inc.",Utilities - Regulated,CWEN,,,,,,,,"6,595","4,937","1,341",,,,,,-87.30%,73.30%,391.80%,74.90%,,114,285,389,,,,,
9/30/15,CLEVELAND-CLIFFS INC.,Metals & Mining,CLF,"3,373","2,488","-7,275",766,"1,270",-101,0,"3,147","2,827","-1,734",,,,479.30%,-264.10%,,149.30%,-281.50%,89.80%,-144,271,"1,425",955,109,70,217,311,-37
